Date,Open,High,Low,Close,Adj Close,Volume
31-10-2017,154.330002,154.929993,152.929993,154.059998,129.128586,4328300
01-11-2017,154.100006,154.899994,153.830002,154.029999,129.10347,3240200
02-11-2017,154.179993,154.490005,152.910004,153.350006,128.533539,3397600
03-11-2017,153.419998,153.470001,151.490005,151.580002,127.04995,4431800
06-11-2017,151.770004,151.820007,150.279999,150.839996,126.42971,4498400
07-11-2017,151.369995,151.509995,150.5,151.350006,126.857155,3701100
08-11-2017,151.600006,151.789993,150.279999,151.570007,127.04158,4634400
09-11-2017,149.929993,151.800003,149.860001,150.300003,127.236259,4776500
10-11-2017,150.649994,150.889999,149.139999,149.160004,126.271217,4307300
13-11-2017,148.880005,149,147.919998,148.399994,125.627823,5107500
14-11-2017,147.949997,148.970001,147.490005,148.889999,126.042641,3758000
15-11-2017,148,148.710007,146.210007,147.100006,124.527336,4773300
16-11-2017,147.729996,149.649994,147.5,149.119995,126.237328,5446500
17-11-2017,149.339996,150.149994,148.830002,148.970001,126.110367,4916500
20-11-2017,150.639999,151.949997,149.899994,150.509995,127.414055,5676500
21-11-2017,151.300003,152.449997,151.199997,151.949997,128.633057,3756200
22-11-2017,152,152.389999,151.330002,151.770004,128.480682,3213600
24-11-2017,151.949997,152.199997,151.330002,151.839996,128.539948,1193000
